id_cliente,nombre_cliente,tipo_cliente,segmento_cliente,fecha_apertura,edad,region,ingreso_anual,puntuacion_credito,empleado_asignado,sucursal_principal,activo
FEE90D58,Moreno-Nelson,Gobierno,Institucional,2012-03-22,0,Norte,2912210.3,0,Stephen George,Sucursal 1 - Oeste,False
9D6D675F,Bradley Farrell,VIP,Oro,2022-06-02,39,Metropolitana,4994461.9,0,Tiffany Chavez,Sucursal 3 - Este,False
BC4E56A8,"Pruitt, Branch and Smith",Gobierno,Oro,2020-07-28,0,Este,2059541.34,0,Dennis Rojas,Sucursal 5 - Oeste,False
45254BD4,Reyes Inc,PYME,Corporativo,2019-04-02,0,Norte,3946325.54,408,Amanda Nguyen,Sucursal 5 - Oeste,True
E98CE3EE,Douglas Moreno,Individual,Oro,2020-02-21,37,Internacional,372945.36,809,Megan Thomas,Sucursal 18 - Oeste,False
C8990CE2,Shelly Jones,Individual,Oro,2010-06-26,68,Sur,446798.83,752,Tiffany Chavez,Sucursal 12 - Sur,False
8925FDB3,Marissa Garcia,Individual,Bronce,2010-03-31,77,Norte,342516.35,724,David Wilson,Sucursal 15 - Sur,False
EDB264B0,Brian Wilson,Jubilado,Corporativo,2010-07-19,24,Internacional,1872840.56,0,Jacob Ochoa,Sucursal 12 - Sur,False
89A2A131,Kevin Adkins,Individual,Diamante,2021-04-10,62,Metropolitana,380726.31,639,Megan Thomas,Sucursal 5 - Oeste,False
E885907A,"White, Price and Gaines",Empresa,Oro,2015-04-24,0,Centro,2118486.01,0,Jacob Ochoa,Sucursal 4 - Norte,False
7C2ACF08,"Thomas, Smith and Gates",Empresa,Platino,2022-10-07,0,Sur,793044.62,0,Ernest Brown,Sucursal 16 - Centro,False
B1468356,Mrs. Samantha Malone,VIP,Institucional,2010-04-26,69,Este,838823.46,0,Anthony Andrews,Sucursal 11 - Centro,True
75D8C023,Eric Bush,Estudiante,Oro,2013-10-06,48,Este,4391324.6,0,Amanda Nguyen,Sucursal 20 - Este,True
9934B718,Kevin Huynh,Individual,Diamante,2010-02-14,49,Este,441432.48,517,Amanda Nguyen,Sucursal 17 - Norte,False
A701E7DE,Smith Group,Gobierno,Oro,2012-09-27,0,Internacional,410263.49,0,Jason Jones,Sucursal 5 - Oeste,True
DD7AAB05,Melissa Morris,VIP,Oro,2015-10-04,35,Oeste,4681458.68,0,Jason Jones,Sucursal 14 - Norte,False
34846D0E,Natalie Elliott,Individual,Bronce,2018-06-11,62,Norte,166071.98,785,Darlene Mueller,Sucursal 3 - Este,False
1F6D2066,Nicholson Group,ONG,Platino,2017-07-04,0,Este,1027113.32,0,William Carpenter,Sucursal 5 - Oeste,False
6621FEB1,Monica Spencer,Estudiante,Institucional,2013-10-13,57,Oeste,3390778.39,0,Joseph Arnold,Sucursal 4 - Norte,False
B5DFED68,"Murray, Johnson and Miller",Empresa,Corporativo,2021-12-27,0,Sur,3329219.3,0,Denise Brown,Sucursal 5 - Oeste,True
201FC860,Harper-Campbell,Empresa,Corporativo,2016-07-26,0,Internacional,4954359.6,0,Jason Miller,Sucursal 1 - Oeste,True
BA087F8D,Mcguire-Moreno,Empresa,Diamante,2015-04-01,0,Internacional,4582300.47,0,Amanda Nguyen,Sucursal 19 - Norte,False
E00C7B66,Aaron Baker,Individual,Institucional,2016-06-25,71,Este,34185.89,374,Gregory Nash,Sucursal 18 - Oeste,False
9EF4712E,Simpson PLC,Gobierno,Institucional,2019-05-30,0,Norte,3390911.39,0,Dennis Rojas,Sucursal 2 - Sur,False
832DBA5B,Barbara Lara,VIP,Oro,2021-10-11,50,Este,3967350.24,0,Justin Skinner,Sucursal 12 - Sur,True
84884E9E,Shari Gomez,Individual,Nuevo,2023-01-06,73,Norte,341301.04,487,Dennis Rojas,Sucursal 8 - Oeste,False
7BCED525,Rodriguez Group,Empresa,Platino,2017-02-28,0,Metropolitana,4870376.19,0,Mr. Michael Sutton III,Sucursal 19 - Norte,False
A377267E,Breanna Berg,VIP,Bronce,2021-10-09,55,Este,4012567.86,0,Lauren Haynes,Sucursal 20 - Este,True
9A1F85DD,Dr. Robert Mack,Estudiante,Plata,2011-01-12,22,Sur,1954561.19,0,Larry Moore,Sucursal 14 - Norte,False
C797624E,Jessica Rodriguez,Estudiante,Oro,2023-07-13,26,Sur,1700376.81,0,Ms. Hannah Dixon,Sucursal 13 - Centro,True
8B7FC9B1,Scott Miller,Individual,Bronce,2018-08-30,25,Sur,277528.49,337,Megan Thomas,Sucursal 1 - Oeste,True
77319638,Marshall Group,Gobierno,Nuevo,2013-08-02,0,Norte,811245.31,0,William Brown,Sucursal 5 - Oeste,True
A5176A4E,Leah Taylor,Jubilado,Plata,2010-06-12,24,Norte,1679550.62,0,Jason Miller,Sucursal 5 - Oeste,False
163808B6,Eric Ross,Jubilado,Nuevo,2021-11-29,66,Este,574247.99,0,Lauren Haynes,Sucursal 11 - Centro,False
63514E7B,"Bowen, Dixon and Clark",Gobierno,Nuevo,2018-06-09,0,Internacional,886044.32,0,Jared Herman,Sucursal 19 - Norte,False
D8E3DA1A,"Davis, Le and Johnson",ONG,Diamante,2012-05-23,0,Sur,1619273.05,0,Lisa Bishop,Sucursal 15 - Sur,False
E297F78D,Little and Sons,Empresa,Diamante,2015-02-15,0,Metropolitana,3749753.8,0,William Brown,Sucursal 2 - Sur,True
9B5DE37F,Megan Coleman,VIP,Corporativo,2010-01-04,60,Metropolitana,2924990.98,0,Gregory Nash,Sucursal 13 - Centro,True
4BA819B1,Smith PLC,Gobierno,Corporativo,2020-02-08,0,Este,1991667.69,0,Theresa Zavala,Sucursal 1 - Oeste,True
D3B0DBF3,"Moreno, Gomez and Barrett",ONG,Nuevo,2017-07-17,0,Norte,641904.03,0,Denise Brown,Sucursal 16 - Centro,False
EB4174B5,Allen Inc,PYME,Corporativo,2017-05-04,0,Metropolitana,2474459.67,649,Tiffany Chavez,Sucursal 10 - Norte,False
4CBB469A,Rodriguez Inc,PYME,Bronce,2021-11-22,0,Internacional,3069730.65,420,Lauren Haynes,Sucursal 19 - Norte,True
7FC4D710,Lawrence Group,PYME,Institucional,2019-06-22,0,Internacional,1588500.64,595,Megan Thomas,Sucursal 1 - Oeste,True
44DA79E2,Tracy Davis,VIP,Platino,2010-03-09,36,Sur,4854550.14,0,Robin Oneill,Sucursal 12 - Sur,False
FB0BD70E,Lacey Lowe,VIP,Corporativo,2014-08-22,79,Oeste,4451191.86,0,Kelly Floyd,Sucursal 16 - Centro,False
CF33561A,"Mcbride, Bell and Hudson",Empresa,Institucional,2010-05-12,0,Sur,1998961.89,0,Lauren Haynes,Sucursal 18 - Oeste,True
051F61FF,Justin Gillespie,Individual,Oro,2023-04-24,28,Centro,193614.37,498,William Carpenter,Sucursal 13 - Centro,True
B629F520,Walker and Sons,PYME,Bronce,2023-12-21,0,Este,1234824.49,583,Scott Hines,Sucursal 3 - Este,False
2C58CA98,Miller-Boyd,PYME,Corporativo,2019-10-02,0,Metropolitana,675410.13,806,Jared Herman,Sucursal 1 - Oeste,True
330B10DF,Horn Group,Empresa,Nuevo,2015-03-22,0,Internacional,4430915.3,0,Peter Johnson,Sucursal 18 - Oeste,True
EB8D2A84,Mr. Timothy Blake,Jubilado,Diamante,2022-11-20,30,Metropolitana,1117771.06,0,David Wilson,Sucursal 13 - Centro,True
096CF05E,"Christian, Dickerson and Wells",Gobierno,Institucional,2011-01-30,0,Internacional,4380517.42,0,Peter Johnson,Sucursal 14 - Norte,True
FCDB0CB6,Johnson PLC,PYME,Institucional,2016-06-10,0,Sur,1369251.18,842,Theresa Zavala,Sucursal 14 - Norte,False
B18E0240,Rebecca Ponce,Estudiante,Oro,2017-01-15,36,Internacional,4052487.65,0,Dennis Rojas,Sucursal 4 - Norte,False
DEBFBE58,Kelly Christian,VIP,Corporativo,2012-04-18,37,Sur,4254621.07,0,Patricia Anderson,Sucursal 20 - Este,True
31A65082,Jennifer Jenkins,Estudiante,Diamante,2015-05-04,46,Metropolitana,823592.11,0,John Simpson,Sucursal 7 - Norte,True
160CAF95,Luis Edwards,Individual,Diamante,2014-08-28,51,Sur,414471.7,782,Mr. Michael Sutton III,Sucursal 10 - Norte,True
AB414E16,Haynes Inc,ONG,Platino,2014-09-03,0,Oeste,3782785.8,0,David Wilson,Sucursal 16 - Centro,False
698DB187,"Porter, Carlson and Hoffman",Empresa,Bronce,2016-06-07,0,Oeste,4405279.75,0,Lauren Haynes,Sucursal 13 - Centro,False
CE96AE5F,"Mccann, Mcclure and Morales",Gobierno,Bronce,2014-02-05,0,Sur,4033184.85,0,Sherry Ball,Sucursal 12 - Sur,False
0B755BA5,"Hampton, Curtis and Hunter",PYME,Plata,2012-12-20,0,Metropolitana,3690021.13,749,Christopher Peterson,Sucursal 5 - Oeste,False
79BE0087,"Smith, Dunlap and Kelley",ONG,Diamante,2020-09-03,0,Sur,4200890.8,0,Anthony Andrews,Sucursal 5 - Oeste,True
05D9B52F,Anna Adams,Estudiante,Corporativo,2014-07-14,42,Este,241862.22,0,Timothy Robertson,Sucursal 6 - Oeste,False
0895E9D4,Moore-Morrison,PYME,Diamante,2017-10-26,0,Oeste,120844.62,555,Larry Moore,Sucursal 19 - Norte,True
8E5EDCE0,"Delacruz, Romero and Brown",Empresa,Nuevo,2019-12-30,0,Sur,3664484.92,0,Kelly Floyd,Sucursal 3 - Este,True
5A50804F,Gregory Cook,Individual,Nuevo,2018-07-07,36,Internacional,413162.08,495,Dennis Rojas,Sucursal 17 - Norte,True
62BD699D,Lori Kim,Estudiante,Institucional,2023-11-08,54,Metropolitana,4777141.89,0,Ms. Hannah Dixon,Sucursal 11 - Centro,True
4EABA2C6,"Lopez, Guzman and Park",ONG,Platino,2011-01-04,0,Este,3437221.8,0,Christopher Peterson,Sucursal 4 - Norte,False
58865237,Christopher Anderson,Estudiante,Corporativo,2020-03-24,26,Internacional,2449265.86,0,Robin Oneill,Sucursal 20 - Este,False
FF5408E9,Fisher-Flores,PYME,Diamante,2019-06-06,0,Oeste,2389998.24,483,Darlene Mueller,Sucursal 11 - Centro,True
EEEC2261,"Martinez, Miller and Houston",Empresa,Corporativo,2012-06-24,0,Norte,4590817.28,0,Amber Turner,Sucursal 6 - Oeste,True
2A806F87,"Garza, Long and Vaughn",ONG,Platino,2015-10-05,0,Metropolitana,459853.32,0,Jared Herman,Sucursal 14 - Norte,False
11D638E7,"Hughes, Church and Peterson",Gobierno,Plata,2020-05-07,0,Centro,379597.99,0,Denise Brown,Sucursal 19 - Norte,True
8084B81E,Lisa Daniels,Jubilado,Plata,2013-02-21,74,Centro,1006246.79,0,Brenda Richards,Sucursal 4 - Norte,True
8D31DF6A,Nicholas Ramirez,VIP,Bronce,2013-07-03,54,Internacional,2390433.45,0,Mr. Michael Sutton III,Sucursal 19 - Norte,False
30EC6591,White-Price,Gobierno,Bronce,2023-09-30,0,Sur,281459.96,0,Mr. Michael Sutton III,Sucursal 5 - Oeste,False
2FD0FE95,Strickland-Elliott,Gobierno,Nuevo,2018-10-30,0,Sur,4260438.29,0,Ernest Brown,Sucursal 18 - Oeste,True
AE938ED8,Fox-Gardner,Empresa,Corporativo,2018-03-09,0,Norte,4154809.09,0,Scott Hines,Sucursal 6 - Oeste,True
CA93870D,Simmons-Miller,ONG,Oro,2011-05-13,0,Metropolitana,3797493.07,0,Theresa Zavala,Sucursal 11 - Centro,True
0C725B18,Hall Inc,Empresa,Diamante,2021-08-06,0,Sur,3300466.14,0,Larry Moore,Sucursal 19 - Norte,False
1F94E241,Randy Ward,Jubilado,Nuevo,2014-07-15,48,Internacional,786918.71,0,Justin Skinner,Sucursal 2 - Sur,True
CCCE73DA,Jacob Boyer,VIP,Bronce,2017-03-12,45,Sur,3490944.14,0,Connor Ellis,Sucursal 14 - Norte,True
BBE280D2,Mario Ho,VIP,Oro,2018-04-18,47,Sur,1946329.62,0,Joseph Arnold,Sucursal 13 - Centro,False
B77786DC,Dr. Kyle Finley Jr.,Jubilado,Nuevo,2014-05-05,46,Internacional,1116501.99,0,Peter Johnson,Sucursal 8 - Oeste,True
24104B84,Michael Briggs,Estudiante,Institucional,2021-03-07,74,Metropolitana,4329161.68,0,Gina Gill,Sucursal 4 - Norte,False
5B9F4789,Fuentes-Grant,Gobierno,Nuevo,2022-05-17,0,Sur,1675964.22,0,Scott Hines,Sucursal 6 - Oeste,False
E5C11E7E,Lisa Brooks,Jubilado,Plata,2022-08-15,52,Norte,1311122.4,0,Darlene Mueller,Sucursal 11 - Centro,True
8BD3D8ED,Romero and Sons,Empresa,Nuevo,2012-01-18,0,Sur,86913.73,0,Timothy Robertson,Sucursal 7 - Norte,False
B91861C1,John Garcia PhD,Jubilado,Nuevo,2020-12-15,36,Internacional,3250913.04,0,Kelly Floyd,Sucursal 16 - Centro,True
AC78EEA9,Perez-Martinez,Empresa,Plata,2013-06-24,0,Sur,4265421.79,0,Larry Moore,Sucursal 10 - Norte,True
C4EE8F7B,Clark-Elliott,Empresa,Plata,2010-09-23,0,Sur,4101707.43,0,Larry Moore,Sucursal 1 - Oeste,True
4BC3CDD7,Roger Robinson,VIP,Institucional,2018-05-10,51,Internacional,1820816.27,0,Amber Turner,Sucursal 1 - Oeste,True
25B9A79C,Michael Golden,Jubilado,Corporativo,2018-10-14,72,Centro,1164765.78,0,Luis Francis,Sucursal 14 - Norte,True
ED7CECDE,Dean Group,Gobierno,Diamante,2015-10-28,0,Centro,1424006.89,0,David Wilson,Sucursal 5 - Oeste,True
FEE30B35,George-Jones,Empresa,Platino,2010-03-22,0,Oeste,4773883.32,0,Jason Miller,Sucursal 17 - Norte,False
127519F3,Miller Group,Gobierno,Bronce,2023-05-23,0,Metropolitana,4852434.81,0,Courtney Davis,Sucursal 6 - Oeste,True
0FB313C1,Brandon Flores,Jubilado,Diamante,2018-11-21,28,Este,3323836.56,0,Brenda Richards,Sucursal 13 - Centro,False
A94B1A02,Clark PLC,Gobierno,Platino,2022-04-12,0,Centro,1293606.31,0,Larry Moore,Sucursal 17 - Norte,True
E9D0B1AF,"Estrada, Barker and Garcia",ONG,Platino,2023-04-26,0,Norte,1177117.95,0,John Simpson,Sucursal 8 - Oeste,False
9622A13F,Lawrence Palmer,Jubilado,Diamante,2013-02-18,25,Internacional,1515240.87,0,Michael Alvarez Jr.,Sucursal 20 - Este,True
2B6E1BCE,Darlene Weber,Individual,Nuevo,2017-11-07,57,Centro,216727.51,814,Gregory Nash,Sucursal 4 - Norte,True
2842301F,"Haynes, Lawson and Sullivan",PYME,Institucional,2016-09-30,0,Centro,4459630.01,653,Brenda Richards,Sucursal 2 - Sur,True
53CF2466,Omar Miller,Jubilado,Institucional,2012-03-15,79,Internacional,3761043.32,0,Ms. Hannah Dixon,Sucursal 12 - Sur,False
51732820,Stacy Barker,Estudiante,Diamante,2021-04-11,20,Sur,1295741.54,0,John Simpson,Sucursal 12 - Sur,True
CD402BFF,Crawford-Henry,Empresa,Nuevo,2014-04-25,0,Norte,4232895.52,0,Darlene Mueller,Sucursal 12 - Sur,True
1EEBD625,Kelly Stein,Individual,Plata,2023-09-23,54,Oeste,309402.66,773,Tiffany Chavez,Sucursal 5 - Oeste,False
4533991F,Rodriguez-Jones,Empresa,Plata,2011-02-19,0,Sur,4232835.48,0,Jacob Ochoa,Sucursal 7 - Norte,True
590B5C91,Anderson and Sons,ONG,Nuevo,2018-04-08,0,Este,3167785.85,0,Ernest Brown,Sucursal 9 - Centro,False
47B46D26,"Fitzpatrick, Schwartz and Rush",ONG,Platino,2012-06-17,0,Metropolitana,1786937.32,0,William Brown,Sucursal 8 - Oeste,True
D53AD310,"Watkins, Mason and Martinez",PYME,Institucional,2010-04-14,0,Internacional,2081855.69,841,Jeremy Lane,Sucursal 5 - Oeste,True
EADA71E5,Elizabeth Reyes,Jubilado,Corporativo,2015-03-06,52,Oeste,1169657.62,0,Darlene Mueller,Sucursal 2 - Sur,True
91E20271,Kristen Gardner,Estudiante,Plata,2018-04-16,80,Metropolitana,3814293.6,0,Peter Johnson,Sucursal 3 - Este,True
EB1E018F,Wood-Bush,Empresa,Corporativo,2010-06-14,0,Internacional,1664203.95,0,Denise Brown,Sucursal 14 - Norte,False
98D6FA1C,Arnold-Fox,Gobierno,Nuevo,2010-08-18,0,Sur,539307.87,0,Scott Hines,Sucursal 6 - Oeste,False
1484AF58,"Jacobson, Thomas and Flynn",PYME,Corporativo,2016-03-04,0,Sur,4935676.84,500,Dennis Rojas,Sucursal 13 - Centro,False
F480E3C2,"Jenkins, Archer and Casey",Empresa,Nuevo,2016-08-01,0,Norte,4861883.05,0,Amanda Nguyen,Sucursal 15 - Sur,True
71761C38,Bates-Hamilton,PYME,Diamante,2016-09-29,0,Sur,1479470.73,840,Larry Moore,Sucursal 11 - Centro,False
A41E2169,"Smith, Melton and Pineda",Gobierno,Corporativo,2023-02-19,0,Norte,1599970.24,0,Scott Warner,Sucursal 18 - Oeste,False
BE569296,Ingram PLC,Empresa,Bronce,2015-11-16,0,Norte,4153249.96,0,Jeremy Lane,Sucursal 1 - Oeste,True
3ECE8E8F,Benjamin Ramirez,VIP,Platino,2023-12-20,31,Sur,4832773.92,0,Luis Francis,Sucursal 12 - Sur,True
BC37983C,Richard Morgan,Estudiante,Plata,2015-12-13,60,Oeste,952757.93,0,Tiffany Chavez,Sucursal 5 - Oeste,False
939E20D5,Mario Taylor,Estudiante,Institucional,2011-09-18,51,Oeste,2687230.9,0,Natalie White,Sucursal 16 - Centro,True
7C4BD3D9,Michelle Johnson,Jubilado,Nuevo,2023-10-07,56,Metropolitana,940576.73,0,Kelly Floyd,Sucursal 3 - Este,False
525888E4,Carl Miller,Individual,Corporativo,2016-07-24,22,Este,486185.86,565,Scott Hines,Sucursal 6 - Oeste,True
73C8AE7A,Campos-Ramirez,ONG,Platino,2021-01-14,0,Centro,4247403.35,0,Ms. Hannah Dixon,Sucursal 14 - Norte,True
B75E806E,"Gordon, Johnson and Adams",Gobierno,Institucional,2013-11-13,0,Internacional,4128516.07,0,Christopher Peterson,Sucursal 3 - Este,True
9E5533A8,Webster Group,Empresa,Diamante,2013-07-27,0,Centro,4897318.34,0,Lauren Haynes,Sucursal 13 - Centro,False
BC9CC168,Kelly Hanna,Estudiante,Nuevo,2010-08-01,24,Oeste,926373.76,0,Gina Gill,Sucursal 12 - Sur,True
2820BB88,Elliott-Thompson,Gobierno,Nuevo,2018-03-30,0,Internacional,2622360.89,0,Connor Ellis,Sucursal 5 - Oeste,False
3126CC7C,Lang Group,PYME,Plata,2018-12-05,0,Este,1353023.39,388,Theresa Zavala,Sucursal 19 - Norte,False
293328F1,Brian Davis,Individual,Platino,2015-08-04,67,Metropolitana,366098.1,361,Sherry Ball,Sucursal 15 - Sur,False
8D8EF98E,"Turner, Smith and Ward",PYME,Nuevo,2015-01-24,0,Oeste,3732272.12,522,Lisa Bishop,Sucursal 13 - Centro,True
C8FCC7D9,Nichols-Blackwell,Gobierno,Bronce,2017-02-02,0,Centro,475898.4,0,Timothy Robertson,Sucursal 16 - Centro,False
AA0CD6C5,Tyler-Craig,ONG,Corporativo,2013-02-23,0,Internacional,3230890.81,0,Patricia Anderson,Sucursal 4 - Norte,False
579B1619,Lisa Sampson,VIP,Diamante,2013-05-12,55,Oeste,2519358.92,0,Stephen George,Sucursal 19 - Norte,False
56203A03,Adams-Black,Gobierno,Platino,2017-06-30,0,Sur,2174145.37,0,Brenda Richards,Sucursal 13 - Centro,True
EB114907,Perkins-Lopez,Empresa,Nuevo,2021-02-04,0,Internacional,3622286.93,0,Amanda Nguyen,Sucursal 4 - Norte,True
73A079C3,Mark Miller,Jubilado,Oro,2016-07-30,55,Metropolitana,3944828.67,0,Denise Brown,Sucursal 10 - Norte,False
C38B6320,Eduardo Brown,VIP,Plata,2012-07-04,76,Este,320106.94,0,Larry Moore,Sucursal 13 - Centro,True
554415D8,Heather Underwood,Jubilado,Bronce,2017-11-25,32,Internacional,2702775.54,0,Darlene Mueller,Sucursal 7 - Norte,False
4F55DBEE,Beth Ryan,VIP,Corporativo,2017-11-16,71,Centro,4147394.85,0,Ms. Hannah Dixon,Sucursal 13 - Centro,False
B76964B7,Hicks-Lloyd,Gobierno,Institucional,2015-05-25,0,Norte,3533886.78,0,Walter Price,Sucursal 13 - Centro,False
2CDCB095,Clinton Ward,Estudiante,Nuevo,2013-12-11,52,Metropolitana,2327569.17,0,Courtney Davis,Sucursal 16 - Centro,False
C32A5E21,Lucas Inc,Empresa,Bronce,2021-09-23,0,Norte,1079247.03,0,Tiffany Chavez,Sucursal 1 - Oeste,False
6004E7A6,Parker Collins,VIP,Diamante,2022-05-05,29,Internacional,2903526.05,0,Joseph Arnold,Sucursal 4 - Norte,True
9D7A27E2,Amanda Harris,Jubilado,Plata,2015-07-20,64,Norte,3564332.76,0,Denise Brown,Sucursal 12 - Sur,True
DC100CF8,Angela Adams,Jubilado,Bronce,2018-08-09,38,Oeste,1554429.02,0,Joseph Arnold,Sucursal 15 - Sur,True
F8228989,Tiffany Martinez,Estudiante,Institucional,2010-11-08,38,Norte,550956.02,0,Gregory Nash,Sucursal 15 - Sur,True
8ECBECAD,Mark Rodriguez,Individual,Platino,2021-10-23,70,Norte,178186.53,603,Theresa Zavala,Sucursal 4 - Norte,True
E0C5A481,Lauren Rose,Estudiante,Institucional,2013-06-10,66,Centro,4449417.91,0,Megan Thomas,Sucursal 15 - Sur,True
073042D7,April Gomez,Estudiante,Diamante,2014-11-17,38,Centro,2378294.08,0,Natalie White,Sucursal 16 - Centro,True
2F226C55,Jessica Pennington,Jubilado,Corporativo,2013-01-23,33,Oeste,4196279.34,0,Anthony Andrews,Sucursal 6 - Oeste,True
6D47C3FB,"Smith, Boyd and Sanchez",Gobierno,Institucional,2019-11-30,0,Norte,3251235.33,0,Sherry Ball,Sucursal 3 - Este,False
C01B2673,Jacqueline Washington,Individual,Corporativo,2021-05-07,30,Centro,275774.49,572,Justin Skinner,Sucursal 17 - Norte,True
AFA50AEF,Melissa Norton,Jubilado,Diamante,2012-02-22,74,Centro,379813.75,0,Robin Oneill,Sucursal 10 - Norte,True
696DBC3D,Kent-Copeland,Gobierno,Bronce,2023-09-15,0,Oeste,4699567.06,0,Darlene Mueller,Sucursal 8 - Oeste,False
1890A8FA,Simmons-Roy,Gobierno,Plata,2014-04-14,0,Sur,3808701.1,0,Scott Warner,Sucursal 19 - Norte,True
FDE3C471,Cheryl Larson,Individual,Institucional,2023-05-03,79,Internacional,442296.19,384,Denise Brown,Sucursal 18 - Oeste,True
E7557088,Paul PLC,Empresa,Plata,2011-09-13,0,Oeste,2584368.08,0,Juan Hoover,Sucursal 3 - Este,True
136C341D,Deborah Bolton,VIP,Nuevo,2019-12-29,19,Internacional,940692.68,0,William Carpenter,Sucursal 19 - Norte,True
07A6DF95,Dustin Hardin,Jubilado,Nuevo,2010-10-12,38,Sur,2232082.6,0,Lisa Bishop,Sucursal 5 - Oeste,False
13F11386,Strickland LLC,Empresa,Nuevo,2021-07-11,0,Norte,2057356.27,0,Dennis Rojas,Sucursal 1 - Oeste,False
FF762D86,Sara Hall,VIP,Diamante,2020-06-06,25,Este,989150.43,0,Patricia Anderson,Sucursal 14 - Norte,True
C8FF4F55,Daniel Conway,Estudiante,Oro,2014-04-15,19,Oeste,3845907.55,0,William Carpenter,Sucursal 17 - Norte,True
146D5F6A,"Simmons, Scott and Bauer",Empresa,Nuevo,2015-08-21,0,Norte,681208.82,0,Lauren Haynes,Sucursal 8 - Oeste,False
89E0D5D2,Michael James,Jubilado,Plata,2022-11-06,47,Centro,3213026.86,0,William Carpenter,Sucursal 1 - Oeste,False
5729A956,Derrick Robbins,VIP,Nuevo,2021-06-17,62,Centro,1874729.53,0,Justin Skinner,Sucursal 5 - Oeste,True
E606A2FA,"Hernandez, Mosley and Hendricks",PYME,Nuevo,2022-03-23,0,Internacional,1159505.6,517,Brenda Richards,Sucursal 20 - Este,True
0D5B9474,Trevino Inc,PYME,Institucional,2020-01-09,0,Centro,888586.85,573,Jacob Ochoa,Sucursal 12 - Sur,False
81317A50,Austin Smith,Individual,Institucional,2017-08-13,80,Oeste,177962.53,651,Walter Price,Sucursal 6 - Oeste,False
49DFEC95,Anderson-Drake,PYME,Corporativo,2012-11-22,0,Centro,4591206.18,420,Theresa Zavala,Sucursal 4 - Norte,False
AF4E158E,Lisa Perry,Estudiante,Bronce,2019-04-22,68,Norte,1277781.03,0,Megan Thomas,Sucursal 9 - Centro,False
E938DAA3,Christy Andrews,Jubilado,Plata,2019-08-27,22,Oeste,1406939.38,0,Megan Thomas,Sucursal 5 - Oeste,False
54722CE4,Leslie Sandoval,Jubilado,Bronce,2014-05-23,23,Este,1320163.42,0,Jason Miller,Sucursal 13 - Centro,False
A2BEDF1B,Hale and Sons,Empresa,Platino,2019-10-09,0,Centro,3499523.11,0,Jared Herman,Sucursal 4 - Norte,False
246A37CA,Johnson-Ball,ONG,Plata,2023-09-24,0,Sur,3586581.31,0,Darlene Mueller,Sucursal 1 - Oeste,True
1C4B9453,Geoffrey Moran,Estudiante,Plata,2016-08-30,33,Internacional,2170571.09,0,Scott Hines,Sucursal 20 - Este,False
9E310550,Coleman Ltd,PYME,Plata,2017-06-13,0,Centro,4807003.59,701,Jared Herman,Sucursal 12 - Sur,True
B2BC3AEF,Hunt-Kerr,ONG,Nuevo,2023-09-21,0,Oeste,3813677.79,0,John Simpson,Sucursal 3 - Este,False
F220BA89,Theresa Thompson,Estudiante,Bronce,2016-10-20,58,Oeste,1487272.54,0,Scott Hines,Sucursal 3 - Este,False
82B9719A,Christina Clark,VIP,Oro,2013-02-14,59,Oeste,3161611.18,0,Ms. Hannah Dixon,Sucursal 3 - Este,False
5AEFB815,Thomas-Harrington,ONG,Institucional,2010-09-24,0,Metropolitana,262152.31,0,Jeremy Lane,Sucursal 7 - Norte,False
100891BA,Dylan Scott,Estudiante,Diamante,2011-07-17,20,Oeste,689931.35,0,Christopher Peterson,Sucursal 10 - Norte,False
EF7A1D29,Morgan-Ward,PYME,Institucional,2018-05-08,0,Oeste,4851613.55,681,Tasha Ferguson,Sucursal 19 - Norte,False
5B1C181D,Katherine Harris,Individual,Nuevo,2021-06-30,77,Centro,67801.79,377,Luis Francis,Sucursal 15 - Sur,False
03C70A2E,Nicole Olson,Individual,Bronce,2013-05-06,79,Internacional,157548.03,790,Brenda Richards,Sucursal 15 - Sur,True
E96524D4,Jessica Turner,Estudiante,Institucional,2012-05-31,48,Centro,3553473.08,0,Justin Skinner,Sucursal 12 - Sur,False
01EFA00D,David Turner,VIP,Bronce,2016-10-06,53,Oeste,4892812.37,0,Jason Jones,Sucursal 2 - Sur,True
11DDE869,"Holland, Taylor and Clark",PYME,Platino,2022-06-26,0,Norte,1343759.32,607,Dennis Rojas,Sucursal 16 - Centro,False
A8153D66,Poole-Christian,Empresa,Institucional,2019-08-02,0,Metropolitana,4269184.39,0,Ms. Hannah Dixon,Sucursal 7 - Norte,True
F700BC20,Robinson Group,PYME,Corporativo,2020-03-19,0,Internacional,1645755.25,728,Justin Skinner,Sucursal 17 - Norte,True
66631C0F,Smith-Wheeler,ONG,Bronce,2019-08-30,0,Metropolitana,2735801.88,0,Luis Francis,Sucursal 8 - Oeste,False
0AD66AC4,"Mccormick, Sullivan and Ross",Gobierno,Nuevo,2023-01-22,0,Norte,4749454.58,0,Natalie White,Sucursal 5 - Oeste,False
274E4C54,Mendez Group,PYME,Bronce,2013-11-08,0,Sur,3000639.22,691,Ashley Nielsen,Sucursal 19 - Norte,False
A76B5D78,Swanson Group,Gobierno,Diamante,2021-05-30,0,Este,2293974.09,0,Juan Hoover,Sucursal 14 - Norte,True
B87B1B76,Mark Rowland,Individual,Platino,2012-05-18,50,Norte,56165.9,633,Connor Ellis,Sucursal 9 - Centro,False
